#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrII,2256556,2258458,SPBC21H7.03c.1,1902,-,38,16.4509571,8.649293953
chrI,4531035,4532486,SPNCRNA.995.1,1451,-,29,12.55467779,8.652431279
chrI,2133202,2136010,SPAC23C11.01.1,2551,+,51,22.07891611,8.655004354
chrI,1700132,1701704,SPAC824.09c.1,1250,-,25,10.82299809,8.658398473
chrI,2047358,2048308,SPAC607.07c.1,950,-,19,8.22547855,8.658398473
chrI,5314777,5315429,SPAC11E3.15.1,550,+,11,4.76211916,8.658398473
chrII,1078082,1078182,SPNCRNA.498.1,100,-,2,0.8658398473,8.658398473
chrI,2239251,2240546,SPAC18G6.12c.1,1295,-,26,11.25591802,8.691828583
chrII,523270,525609,SPNCRNA.1367.1,2339,+,47,20.34723641,8.699117748
chrII,2584770,2586312,SPNCRNA.1532.1,1542,-,31,13.42051763,8.703318829
chrIII,1497979,1500664,SPCC188.10c.1,2685,-,54,23.37767588,8.706769415
chrI,1529855,1531247,SPAC57A7.07c.1,1392,+,28,12.12175786,8.708159384
chrII,172715,174355,SPNCRNA.1320.1,1640,-,33,14.28635748,8.711193586
chrI,2310270,2311973,SPAC13G7.08c.1,1538,-,31,13.42051763,8.725954248
chrI,2439436,2441027,SPAC6B12.15.1,1141,+,23,9.957158244,8.726694342
chrI,4674586,4675181,SPAC144.11.1,595,+,12,5.195039084,8.731158124
chrI,5146122,5148353,SPAC26F1.14c.1,2231,+,45,19.48139657,8.732136515
chrI,229269,230855,SPNCRNA.624.1,1586,-,32,13.85343756,8.73482822
chrII,1447951,1448544,SPBP22H7.08.1,545,+,11,4.76211916,8.737833322
chrII,4162068,4163901,SPBC14F5.05c.1,1833,-,37,16.01803718,8.738700041
chrIII,107858,108710,SPCC330.19c.1,792,-,16,6.926718779,8.745857044
chrI,1149077,1150659,SPAC56F8.13.1,1582,+,32,13.85343756,8.756913753
chrI,439140,440079,SPNCRNA.648.1,939,-,19,8.22547855,8.759828061
chrII,2516124,2518792,SPBC365.12c.1,2668,-,54,23.37767588,8.762247331
chrIII,1776415,1777205,SPCC1442.05c.1,790,-,16,6.926718779,8.767998454
chrI,4252141,4253622,SPAC21E11.03c.1,1481,-,30,12.98759771,8.769478535
chrI,4721253,4722882,SPNCRNA.1018.1,1629,+,33,14.28635748,8.77001687
chrI,1129390,1129982,SPNCRNA.714.1,592,-,12,5.195039084,8.775403858
chrI,4455877,4458045,SPNCRNA.989.1,2168,+,44,19.04847664,8.786197713
chrI,338285,339763,SPAC12G12.05c.1,1478,+,30,12.98759771,8.787278559
chrI,1792432,1794994,SPAC1610.03c.1,2315,-,47,20.34723641,8.789302986
chrI,3936948,3940336,SPNCRNA.949.1,3388,-,69,29.87147473,8.816846143
chrI,1798346,1799015,SPAC1002.01.1,540,+,11,4.76211916,8.818739186
chrII,3619777,3620469,SPBC16D10.11c.1,540,-,11,4.76211916,8.818739186
chrI,4326025,4326614,SPNCRNA.978.1,589,+,12,5.195039084,8.820100312
chrI,5427296,5431523,SPAC29B12.08.1,3631,+,74,32.03607435,8.822934275
chrII,197659,199474,SPBC1198.14c.1,1815,-,37,16.01803718,8.825364835
chrI,1917766,1920867,SPAC110.04c.1,2696,-,55,23.8105958,8.831823369
chrII,522658,525686,SPBC1685.12c.1,2940,-,60,25.97519542,8.835100483
chrI,1591872,1593194,SPAC23H4.09.1,1322,-,27,11.68883794,8.841783615
chrI,4342229,4344039,SPAC23D3.04c.1,1810,-,37,16.01803718,8.849744296
chrI,4093343,4093832,SPAC23A1.08c.1,489,-,10,4.329199237,8.853168173
chrIII,1800726,1801508,SPCC285.04.1,782,+,16,6.926718779,8.857696648
chrII,3574354,3575038,SPNCRNA.1617.1,684,-,14,6.060878931,8.86093411
chrII,3166405,3167382,SPNCRNA.1585.1,977,-,20,8.658398473,8.862229758
chrI,1200915,1206090,SPAC10F6.01c.1,5175,-,106,45.88951191,8.867538533
chrI,4531143,4532754,SPNCRNA.996.1,1611,+,33,14.28635748,8.868005885
chrIII,556240,558287,SPCC962.06c.1,2001,-,41,17.74971687,8.870423224
chrI,3337677,3338408,SPAC26A3.04.1,731,+,15,6.493798855,8.883445766
chrIII,49801,50142,SPNCRNA.451.1,341,+,7,3.030439466,8.886919254
chrII,3755821,3756649,SPBC31F10.02.1,828,+,17,7.359638702,8.888452539
chrIII,717850,718869,SPCC18B5.02c.1,1019,-,21,9.091318397,8.921804119
chrII,3787744,3788935,SPBC31F10.17c.1,1116,-,23,9.957158244,8.922184807
chrIII,400720,401447,SPCC1682.14.1,727,+,15,6.493798855,8.932323047
chrI,2146729,2148425,SPNCRNA.799.1,1696,-,35,15.15219733,8.934078613
chrII,3760609,3761884,SPBC31F10.06c.1,969,-,20,8.658398473,8.935395741
chrI,3987032,3991388,SPAPB15E9.01c.1,4356,-,90,38.96279313,8.944626522
chrII,2447903,2448048,SPSNORNA.38.1,145,-,3,1.298759771,8.956963938
chrII,4043157,4045767,SPNCRNA.1659.1,2610,+,54,23.37767588,8.956963938
chrI,453734,455859,SPNCRNA.650.1,2125,+,44,19.04847664,8.963989008
chrIII,2369107,2369790,SPCC70.09c.1,627,-,13,5.627959008,8.976011177
chrIII,623515,624527,SPCC31H12.02c.1,1012,-,21,9.091318397,8.983516203
chrIII,107962,108780,SPNCRNA.1106.1,818,+,17,7.359638702,8.997113328
chrI,5117469,5119153,SPAC29A4.15.1,1684,-,35,15.15219733,8.997741881
chrII,2901242,2902541,SPNCRNA.411.1,1299,+,27,11.68883794,8.998335596
chrI,4472217,4473227,SPNCRNA.991.1,1010,-,21,9.091318397,9.001305344
chrIII,137969,138594,SPCC330.14c.1,625,-,13,5.627959008,9.004734412
chrII,2288881,2290179,SPBC16H5.06.1,1298,-,27,11.68883794,9.005268058
chrI,3237894,3238422,SPAC6G10.11c.1,528,-,11,4.76211916,9.019165076
chrII,3581988,3583918,SPBC418.01c.1,1824,-,38,16.4509571,9.019165076
chrII,2610659,2611329,SPNCRNA.1536.1,670,-,14,6.060878931,9.046087957
chrII,2888449,2889979,SPBP4H10.09.1,1530,+,32,13.85343756,9.054534351
chrIII,2084941,2085706,SPCC576.03c.1,765,-,16,6.926718779,9.054534351
chrI,2215707,2216376,SPNCRNA.805.1,669,-,14,6.060878931,9.059609763
chrI,4106701,4112044,SPAC23A1.17.1,5343,+,112,48.48703145,9.074870195
chrI,361556,363654,SPAC630.15.1,2098,+,44,19.04847664,9.079350163
chrI,4674036,4675800,SPNCRNA.1015.1,1764,-,37,16.01803718,9.080519941
chrII,3172780,3172923,SPSNORNA.45.1,143,+,3,1.298759771,9.082236161
chrII,3528799,3529657,SPBC1105.11c.1,858,-,18,7.792558626,9.082236161
chrIII,155905,158191,SPCC320.07c.1,2286,+,48,20.78015634,9.090182124
chrI,1284396,1285586,SPAPB17E12.12c.1,1190,-,25,10.82299809,9.09495638
chrI,4937754,4939182,SPAC1B3.06c.1,1428,-,30,12.98759771,9.09495638
chrII,1143730,1146633,SPBC409.07c.1,2903,-,61,26.40811534,9.09683615
chrII,2681999,2683902,SPBC3E7.12c.1,1903,-,40,17.31679695,9.099735653
chrI,2701587,2703006,SPAC644.16.1,1379,+,29,12.55467779,9.104189838
chrI,898044,898994,SPAC22H12.04c.1,950,-,20,8.658398473,9.114103656
chrI,4195641,4196021,SPAC683.03.1,380,+,8,3.463359389,9.114103656
chrII,3350593,3350688,SPBTRNASER.06.1,95,+,2,0.8658398473,9.114103656
chrI,1364748,1367968,SPAC57A10.02.1,3220,+,68,29.43855481,9.142408326
chrIII,1419130,1421212,SPCC622.12c.1,2082,-,44,19.04847664,9.149124227
chrI,237819,239427,SPNCRNA.626.1,1608,-,34,14.7192774,9.153779481
chrII,3346628,3346817,SPBC17D1.17.1,189,-,4,1.731679695,9.162326427
chrI,1148130,1152178,SPAC56F8.14c.1,4048,-,86,37.23111344,9.197409446
chrII,1106346,1108511,SPBC1709.05.1,2165,+,46,19.91431649,9.198298609
chrII,4064501,4065960,SPBC1347.02.1,1459,+,31,13.42051763,9.198435664
chrI,1731717,1733316,SPNCRNA.758.1,1599,-,34,14.7192774,9.205301691
chrI,160976,161822,SPAC5H10.09c.1,846,-,18,7.792558626,9.211062206
chrI,4100754,4101318,SPAC23A1.20.1,564,-,12,5.195039084,9.211062206
chrI,5353937,5354219,SPAC4D7.15.1,282,-,6,2.597519542,9.211062206
chrI,5401848,5402276,SPAC3G6.13c.1,376,-,8,3.463359389,9.211062206
chrII,4210359,4210500,SPRRNA.38.1,141,-,3,1.298759771,9.211062206
chrI,4004552,4005632,SPNCRNA.955.1,1080,-,23,9.957158244,9.219590967
chrII,269635,270292,SPBC800.14c.1,657,-,14,6.060878931,9.225082087
chrI,5219547,5220112,SPAC19D5.11c.1,516,-,11,4.76211916,9.228913101
chrII,3067908,3068892,SPBC30D10.14.1,984,-,21,9.091318397,9.239144712
chrI,3313323,3315900,SPAPB1E7.09.1,2577,+,55,23.8105958,9.239656889
chrIII,2057083,2059331,SPCC1739.13.1,2248,+,48,20.78015634,9.243841787
chrI,1953734,1954811,SPNCRNA.779.1,1077,+,23,9.957158244,9.245272279
chrI,1074330,1077514,SPAC1A6.04c.1,3184,-,68,29.43855481,9.245777264
chrII,2464268,2466047,SPBC12C2.06.1,1779,-,38,16.4509571,9.247305846
chrI,1897288,1898926,SPNCRNA.770.1,1638,-,35,15.15219733,9.250425719
chrII,652949,655450,SPBC947.10.1,2433,-,52,22.51183603,9.252706959
chrI,1635110,1635536,SPAP27G11.13c.1,374,-,8,3.463359389,9.260319223
chrII,3393615,3393802,SPSNORNA.33.1,187,+,4,1.731679695,9.260319223
chrII,2723118,2725730,SPBC4F6.17c.1,2612,-,56,24.24351573,9.281591013
chrII,539326,540117,SPBC649.04.1,512,+,11,4.76211916,9.301013985
chrII,4435936,4436680,SPNCRNA.444.1,744,+,16,6.926718779,9.310105885
chrII,2589003,2590955,SPBC2G5.06c.1,1952,-,42,18.18263679,9.314875407
chrI,3966739,3968132,SPAC11G7.03.1,1393,+,30,12.98759771,9.323472872
chrII,496922,497897,SPNCRNA.565.1,975,-,21,9.091318397,9.324429125
chrII,4282123,4283614,SPBC16A3.09c.1,1160,+,25,10.82299809,9.330170769
chrII,3789313,3791261,SPNCRNA.1640.1,1948,+,42,18.18263679,9.334002461
chrII,1931809,1934522,SPBC16E9.10c.1,2550,-,55,23.8105958,9.33748855
chrI,3239231,3241177,SPAC6G10.12c.1,1946,-,42,18.18263679,9.343595475
chrIII,1787162,1787440,SPNCRNA.503.1,278,+,6,2.597519542,9.343595475
chrII,676628,679324,SPBC947.03c.1,2548,+,55,23.8105958,9.344817819
chrI,1830608,1831951,SPAC1002.17c.1,1343,-,29,12.55467779,9.348233646
chrI,1306167,1309266,SPAC1565.08.1,3010,+,65,28.13979504,9.348769116
chrI,3399173,3400238,SPAC959.07.1,1065,+,23,9.957158244,9.349444361
chrII,3811016,3813377,SPNCRNA.1643.1,2361,+,51,22.07891611,9.351510422
chrI,4600262,4600817,SPAC12B10.15c.1,555,-,12,5.195039084,9.360430782
chrII,2897775,2899670,SPBP4H10.14c.1,1895,-,41,17.74971687,9.366605209
chrI,1069922,1072343,SPAC1A6.03c.1,2355,-,51,22.07891611,9.375335927
chrI,3415407,3416099,SPAC3H5.10.1,692,-,15,6.493798855,9.384102392
chrI,998044,998413,SPNCRNA.163.1,369,+,8,3.463359389,9.385797803
chrII,1907024,1907808,SPBP16F5.05c.1,784,-,17,7.359638702,9.387294263
chrIII,1412386,1413677,SPCC622.09.1,1291,+,28,12.12175786,9.389432891
chrII,2307308,2309574,SPBC12D12.03.1,1936,+,42,18.18263679,9.391857848
chrII,3933387,3933894,SPNCRNA.545.1,507,+,11,4.76211916,9.392739961
chrI,502576,504324,SPAC227.03c.1,1748,-,38,16.4509571,9.411302688
chrI,3508688,3509194,SPNCRNA.562.1,506,+,11,4.76211916,9.411302688
chrII,3379890,3379982,SPNCRNA.115.1,92,+,2,0.8658398473,9.411302688
chrII,3856184,3860016,SPBC23E6.08.1,3542,+,77,33.33483412,9.411302688
chrI,3239375,3241996,SPNCRNA.897.1,2621,+,57,24.67643565,9.414893418
chrI,1332336,1333254,SPNCRNA.734.1,918,+,20,8.658398473,9.431806616
chrII,4041438,4045476,SPBC215.08c.1,4038,-,88,38.09695328,9.43460953
chrI,3346067,3346937,SPAC26A3.07c.1,870,-,19,8.22547855,9.454573046
chrI,4699690,4700560,SPAC1834.04.1,870,+,19,8.22547855,9.454573046
chrI,2869643,2871785,SPAC8F11.10c.1,2060,-,45,19.48139657,9.456988624
chrI,2313644,2315160,SPAC13G7.10.1,1371,+,30,12.98759771,9.473083669
chrI,186313,187683,SPAC13G6.07c.1,1370,-,30,12.98759771,9.479998328
chrII,185041,186959,SPNCRNA.1323.1,1918,+,42,18.18263679,9.479998328
chrIII,98574,99670,SPCC613.11c.1,1096,-,24,10.39007817,9.479998328
chrI,2663414,2664052,SPNCRNA.200.1,638,+,14,6.060878931,9.499810237
chrI,2664344,2667395,SPAC4F8.07c.1,3051,+,67,29.00563489,9.5069272
chrI,4551739,4553741,SPAC637.07.1,2002,+,44,19.04847664,9.514723597
chrII,321633,322998,SPBC1773.17c.1,1365,-,30,12.98759771,9.514723597
chrII,177550,178869,SPNCRNA.1321.1,1319,+,29,12.55467779,9.518330391
chrI,1019247,1020838,SPAC139.02c.1,1591,-,35,15.15219733,9.52369411
chrII,2584027,2586436,SPNCRNA.1531.1,2409,+,53,22.94475595,9.524597739
chrII,3921658,3923567,SPBC1604.05.1,1909,-,42,18.18263679,9.524691877
chrI,987630,988266,SPSNRNA.03.1,636,-,14,6.060878931,9.529683854
chrII,204404,205721,SPBC660.06.1,1317,+,29,12.55467779,9.532784955
chrI,3001749,3004335,SPNCRNA.872.1,2586,-,57,24.67643565,9.542318503
chrI,1084067,1086426,SPAC1A6.07.1,2359,+,52,22.51183603,9.542957198
chrII,2866327,2868277,SPNCRNA.1557.1,1950,-,43,18.61555672,9.546439342
chrI,1237145,1238641,SPNCRNA.432.1,1496,+,33,14.28635748,9.549704199
chrIII,1710841,1711294,SPCC191.03c.1,453,-,10,4.329199237,9.556731207
chrII,1871846,1873320,SPBC3H7.06c.1,1404,+,31,13.42051763,9.558773243
chrI,3991341,3993560,SPNCRNA.954.1,2219,+,49,21.21307626,9.559745948
chrIII,226335,230546,SPCC548.06c.1,4211,-,93,40.2615529,9.561043197
chrIII,1311577,1312384,SPCC1322.11.1,542,+,12,5.195039084,9.584942959
chrI,1686075,1686662,SPNCRNA.754.1,587,-,13,5.627959008,9.587664408
chrI,2921062,2922821,SPAC513.07.1,1759,+,39,16.88387702,9.598565675
chrIII,1642901,1644612,SPCC663.05c.1,1711,-,38,16.4509571,9.614820046
chrI,527623,527713,SPSNORNA.06.1,90,+,2,0.8658398473,9.620442748
chrI,1279572,1280325,SPAPB17E12.08.1,630,+,14,6.060878931,9.620442748
chrI,1631282,1631597,SPAP27G11.16.1,315,+,7,3.030439466,9.620442748
chrI,3443054,3443144,SPATRNAARG.01.1,90,+,2,0.8658398473,9.620442748
chrII,1259188,1260810,SPBC651.11c.1,1530,-,34,14.7192774,9.620442748
chrIII,1955419,1955959,SPNCRNA.1247.1,540,-,12,5.195039084,9.620442748
chrI,2523433,2525232,SPNCRNA.832.1,1799,+,40,17.31679695,9.62579041
chrIII,895845,896879,SPCC16A11.15c.1,1034,-,23,9.957158244,9.629746851
chrIII,1831762,1832796,SPNCRNA.1233.1,1034,-,23,9.957158244,9.629746851
chrI,644666,646547,SPAC1D4.04.1,1798,+,40,17.31679695,9.631144019
chrII,4442573,4444191,SPBC8E4.02c.1,1618,+,36,15.58511725,9.632334519
chrII,3770855,3773191,SPBC31F10.11c.1,2336,-,52,22.51183603,9.636916109
chrII,2630833,2632018,SPBC6B1.03c.1,1078,-,24,10.39007817,9.638291436
chrIII,427444,428763,SPCC306.10.1,942,+,21,9.091318397,9.651081101
chrI,3356374,3357902,SPAC26A3.11.1,1479,+,33,14.28635748,9.659470913
chrIII,334102,337070,SPCC736.11.1,2597,+,58,25.10935557,9.668600529
chrII,950714,952292,SPBC646.13.1,1522,+,34,14.7192774,9.671010121
chrI,2507706,2509630,SPAC23H3.09c.1,1924,-,43,18.61555672,9.675445279
chrIII,2422418,2423268,SPNCRNA.1296.1,850,-,19,8.22547855,9.677033588
chrI,1395769,1398272,SPAC20G8.04c.1,2503,-,56,24.24351573,9.68578335
chrIII,519502,522897,SPCC10H11.01.1,3395,+,76,32.9019142,9.691285478
chrIII,1669943,1671551,SPCC417.02.1,1608,-,36,15.58511725,9.692237097
chrII,1839362,1843187,SPBC28E12.03.1,3483,+,78,33.76775405,9.695019824
chrI,981472,983481,SPAC821.03c.1,2009,-,45,19.48139657,9.697061506
chrIII,2092994,2094869,SPCC576.07.1,1875,+,42,18.18263679,9.69740629
chrII,2759471,2761211,SPBC336.11.1,1740,+,39,16.88387702,9.703377599
chrI,3167893,3169409,SPAC3G9.08.1,1516,-,34,14.7192774,9.709285887
chrII,498388,499069,SPBC1685.02c.1,624,-,14,6.060878931,9.712947005
chrII,3423221,3424668,SPBC4B4.07c.1,1337,-,30,12.98759771,9.713984824
chrIII,862398,866807,SPCC63.14.1,4409,+,99,42.85907244,9.720814798
chrI,1904195,1906153,SPAC110.05.1,1915,-,43,18.61555672,9.720917346
chrI,2781153,2783133,SPAC1805.05.1,1781,+,40,17.31679695,9.723075209
chrII,1910123,1911815,SPBP16F5.07.1,1469,+,33,14.28635748,9.725226332
chrI,4184340,4184518,SPRRNA.19.1,178,-,4,1.731679695,9.728537611
chrII,4049028,4049473,SPNCRNA.1660.1,445,-,10,4.329199237,9.728537611
chrIII,1432002,1432625,SPNCRNA.67.1,623,+,14,6.060878931,9.728537611
chrI,213526,215928,SPNCRNA.623.1,2402,-,54,23.37767588,9.732587793
chrII,400953,402514,SPBC106.12c.1,1201,-,27,11.68883794,9.732587793
chrI,2975607,2976007,SPNCRNA.31.1,400,+,9,3.896279313,9.740698283
chrI,2079069,2082533,SPAC3C7.08c.1,3464,-,78,33.76775405,9.748196896
chrII,2411416,2412526,SPNCRNA.1510.1,1110,-,25,10.82299809,9.750448731
chrII,2764130,2764352,SPNCRNA.1547.1,222,+,5,2.164599618,9.750448731
chrI,5334898,5336422,SPAP8A3.11c.1,1465,-,33,14.28635748,9.751779851
chrI,1540605,1545221,SPAC57A7.04c.1,4616,+,104,45.02367206,9.753828436
chrI,1118925,1119763,SPAC30D11.02c.1,710,+,16,6.926718779,9.755941942
chrI,4458919,4460959,SPAC9E9.10c.1,2040,-,46,19.91431649,9.761919847
chrII,3011490,3015079,SPBC15D4.02.1,3589,+,81,35.06651382,9.770552749
chrII,3275639,3276791,SPBC25H2.04c.1,1152,+,26,11.25591802,9.770762166
chrI,2330170,2330657,SPNCRNA.814.1,487,-,11,4.76211916,9.778478769
chrII,199408,200559,SPNCRNA.1325.1,1151,-,26,11.25591802,9.779251099
chrII,2788862,2789614,SPBC32F12.03c.1,752,-,17,7.359638702,9.786753594
chrIII,1646644,1647396,SPCC663.07c.1,752,-,17,7.359638702,9.786753594
chrI,777799,778374,SPNCRNA.682.1,575,-,13,5.627959008,9.787754796
chrI,1185836,1189506,SPAC22A12.17c.1,3670,-,83,35.93235366,9.790832061
chrI,574651,577171,SPAC13A11.02c.1,2520,-,57,24.67643565,9.792236369
chrI,1081801,1083525,SPNCRNA.710.1,1724,+,39,16.88387702,9.793432148
chrI,3137358,3138684,SPNCRNA.888.1,1326,-,30,12.98759771,9.794568409
chrI,1063728,1066954,SPAC23C4.19.1,3226,+,73,31.60315443,9.796390089
chrII,4126317,4129456,SPBC1861.01c.1,2872,-,65,28.13979504,9.797978774
chrI,4098245,4100284,SPAC23A1.12c.1,1988,-,45,19.48139657,9.799495254
chrI,3374695,3375004,SPAC8E11.12.1,309,+,7,3.030439466,9.807247462
chrII,445323,447177,SPBC428.03c.1,1854,-,42,18.18263679,9.807247462
chrI,5156288,5157303,SPNCRNA.1054.1,1015,-,23,9.957158244,9.810008123
chrI,2701419,2703846,SPAC644.17c.1,2427,-,55,23.8105958,9.810711084
chrI,1887458,1890591,SPAPB1A10.13.1,3133,+,71,30.73731458,9.810824954
chrII,4178325,4180560,SPBC14F5.11c.1,2117,-,48,20.78015634,9.815850891
chrI,4008053,4009905,SPNCRNA.53.1,1852,-,42,18.18263679,9.817838442
chrI,5426942,5428044,SPNCRNA.270.1,1102,+,25,10.82299809,9.821232388
chrI,4958697,4961033,SPAC1B3.16c.1,2336,-,53,22.94475595,9.822241419
chrI,156429,158279,SPAC5H10.06c.1,1850,-,42,18.18263679,9.828452321
chrI,2140378,2141698,SPAC23C11.05.1,1320,+,30,12.98759771,9.839089174
chrII,3770194,3772086,SPNCRNA.1637.1,1892,+,43,18.61555672,9.839089174
chrII,4344356,4345608,SPBC16C6.08c.1,968,-,22,9.524238321,9.839089174
chrIII,1814080,1816059,SPCC285.10c.1,1979,-,45,19.48139657,9.844060922
chrI,3536525,3538612,SPAC1B1.01.1,1891,+,43,18.61555672,9.844292289
chrII,578062,580056,SPBC354.12.1,1451,+,33,14.28635748,9.845870077
chrII,2485483,2486494,SPNCRNA.1519.1,1011,-,23,9.957158244,9.848821211
chrII,3408489,3409368,SPNCRNA.1598.1,879,+,20,8.658398473,9.850282677
chrI,1236995,1238533,SPNCRNA.729.1,1538,+,35,15.15219733,9.851883829
chrI,2827046,2828687,SPAC3F10.06c.1,1362,-,31,13.42051763,9.853537176
chrII,4275225,4277062,SPBC16A3.12c.1,1537,+,35,15.15219733,9.858293642
chrI,5200662,5202023,SPNCRNA.1059.1,1361,+,31,13.42051763,9.8607771
chrIII,611796,612630,SPCC1183.08c.1,834,-,19,8.22547855,9.862684112
chrI,644622,648097,SPAC1D4.05c.1,3423,-,78,33.76775405,9.864958822
chrII,4238211,4239340,SPBC16G5.14c.1,877,-,20,8.658398473,9.872746264
chrII,3153440,3154041,SPBC405.07.1,526,+,12,5.195039084,9.87650016
chrI,3048059,3051537,SPAC24C9.06c.1,2849,-,65,28.13979504,9.877077936
chrI,3302874,3310369,SPAPB1E7.07.1,7495,+,171,74.02930695,9.877159032
chrI,4773627,4774653,SPAC1782.11.1,920,+,21,9.091318397,9.881867823
chrI,2421445,2423898,SPAC6B12.07c.1,2453,-,56,24.24351573,9.88321065
chrI,2273764,2275516,SPAC4G9.10.1,1752,+,40,17.31679695,9.884016522
chrIII,1953366,1955467,SPCC18.02.1,2101,+,48,20.78015634,9.89060273
chrI,5018029,5018674,SPAC890.08.1,525,+,12,5.195039084,9.895312541
chrII,3416009,3418693,SPBC4B4.03.1,2581,+,59,25.5422755,9.896271018
chrI,1025198,1025635,SPNCRNA.705.1,437,+,10,4.329199237,9.906634409
chrIII,1660134,1662562,SPCC663.15c.1,2184,-,50,21.64599618,9.911170414
chrI,2957838,2959192,SPAPB24D3.07c.1,1354,-,31,13.42051763,9.911756007
chrI,4235079,4237874,SPAC1F7.08.1,2795,+,64,27.70687511,9.913014352
chrII,1745776,1747871,SPBC1D7.03.1,2095,-,48,20.78015634,9.918929039
chrIII,2292612,2294574,SPCC965.06.1,1962,+,45,19.48139657,9.929356047
chrI,872756,873497,SPNCRNA.694.1,741,-,17,7.359638702,9.932036036
chrII,4142679,4144248,SPBC1861.06c.1,1569,-,36,15.58511725,9.933153124
chrI,2247228,2248535,SPAC13D6.02c.1,1307,-,30,12.98759771,9.936953106
chrI,4861449,4863757,SPNCRNA.1031.1,2308,+,53,22.94475595,9.94140206
chrIII,151092,152877,SPCC320.08.1,1785,-,41,17.74971687,9.943818975
chrI,4878578,4880798,SPAC19B12.02c.1,2220,-,51,22.07891611,9.945457706
chrII,1206966,1208271,SPBC725.03.1,1305,+,30,12.98759771,9.952182153
chrII,2901346,2902607,SPNCRNA.1562.1,1261,-,29,12.55467779,9.9561283
chrI,5034186,5036621,SPAC22E12.09c.1,2435,-,56,24.24351573,9.956269292
chrII,1119386,1120335,SPBC1709.10c.1,826,-,19,8.22547855,9.958206477
chrI,3627674,3629022,SPAC1142.02c.1,1260,-,29,12.55467779,9.964029989
chrI,377843,384751,SPAC1751.01c.1,6908,-,159,68.83426786,9.96442789
chrI,1081915,1083616,SPAC1A6.06c.1,1650,-,38,16.4509571,9.97027703
chrI,233031,235164,SPAC806.02c.1,2084,-,48,20.78015634,9.97128423
chrII,3409506,3412197,SPNCRNA.1599.1,2691,+,62,26.84103527,9.97437208
chrI,686542,689179,SPAC22F3.09c.1,2473,+,57,24.67643565,9.978340335
chrII,3026392,3028430,SPBC15D4.09c.1,2038,-,47,20.34723641,9.983923657
chrII,3938577,3938707,SPRRNA.36.1,130,+,3,1.298759771,9.990459777
chrI,1263755,1265756,SPAC1420.02c.1,1992,-,46,19.91431649,9.997146832
chrI,2792838,2793544,SPAC1805.11c.1,606,-,14,6.060878931,10.00145038
chrII,2037091,2037394,SPBC29A3.21.1,303,+,7,3.030439466,10.00145038
chrII,396751,398957,SPBC106.10.1,2206,+,51,22.07891611,10.00857484
chrI,4360503,4362103,SPNCRNA.244.1,1600,+,37,16.01803718,10.01127323
chrII,2804368,2807566,SPBC32F12.17.1,3198,-,74,32.03607435,10.01753419
chrII,3154683,3155288,SPNCRNA.415.1,605,+,14,6.060878931,10.0179817
chrI,889057,892211,SPAC23G3.12c.1,3154,-,73,31.60315443,10.0200236
chrI,558908,560549,SPAC2F7.13c.1,1641,-,38,16.4509571,10.02495862
chrII,3862345,3867052,SPBC23E6.09.1,4707,+,109,47.18827168,10.02512676
chrII,892161,894361,SPBC713.12.1,2200,+,51,22.07891611,10.03587096
chrI,2791136,2794932,SPAC1805.10.1,3796,+,88,38.09695328,10.03607831
chrII,725305,730835,SPBC119.07.1,5347,+,124,53.68207053,10.03966159
chrI,2380415,2381234,SPNCRNA.821.1,819,-,19,8.22547855,10.04331935
chrI,4994798,4995315,SPNCRNA.257.1,517,+,12,5.195039084,10.0484315
chrII,301753,303734,SPBC1773.10c.1,1981,-,46,19.91431649,10.0526585
chrIII,973998,976926,SPCC1795.11.1,2928,-,68,29.43855481,10.05415123
chrI,539918,541640,SPAC2F7.05c.1,1722,-,40,17.31679695,10.05621193
chrI,4785161,4786280,SPAC22F8.02c.1,1119,-,26,11.25591802,10.05890797
chrII,3511044,3512464,SPNCRNA.1608.1,1420,+,33,14.28635748,10.06081513
chrIII,421645,423488,SPCC306.08c.1,1420,-,33,14.28635748,10.06081513
chrII,1571422,1573100,SPBC27.08c.1,1678,-,39,16.88387702,10.06190526
chrII,1208654,1210856,SPBC725.04.1,2151,+,50,21.64599618,10.06322463
chrI,5113912,5116750,SPAC29A4.16.1,2838,-,66,28.57271496,10.0679052
chrII,2720647,2720733,SPSNORNA.26.1,86,-,2,0.8658398473,10.0679052
chrI,4491951,4496637,SPAC17C9.03.1,4686,-,109,47.18827168,10.07005371
chrIII,1685598,1688951,SPCC417.08.1,3353,+,78,33.76775405,10.07090786
