#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrII,3597307,3597967,SPNCRNA.1621.1,660,-,5,1.231048925,1.865225644
chrI,1951104,1953595,SPNCRNA.777.1,2491,-,19,4.677985915,1.877955004
chrI,3938841,3939103,SPNCRNA.950.1,262,+,2,0.49241957,1.879464008
chrII,1877294,1878080,SPNCRNA.1472.1,786,+,6,1.47725871,1.879464008
chrI,5292483,5293268,SPNCRNA.1067.1,785,-,6,1.47725871,1.881858229
chrI,2262788,2265404,SPAC4G9.07.1,2616,+,20,4.9241957,1.882337806
chrI,5411151,5411543,SPNCRNA.268.1,392,+,3,0.7386293551,1.884258559
chrI,3822104,3822365,SPAC4H3.17.1,261,-,2,0.49241957,1.886665019
chrI,1865790,1866964,SPNCRNA.765.1,1174,-,9,2.215888065,1.887468539
chrI,2424734,2425515,SPNCRNA.194.1,781,+,6,1.47725871,1.891496428
chrII,2264209,2265243,SPBC21H7.06c.1,908,-,7,1.723468495,1.898093056
chrI,1305860,1306249,SPNCRNA.169.1,389,+,3,0.7386293551,1.898790116
chrI,5465092,5465740,SPNCRNA.275.1,648,+,5,1.231048925,1.89976686
chrIII,2085861,2086765,SPNCRNA.1260.1,904,+,7,1.723468495,1.906491698
chrII,2110484,2113453,SPBC23G7.08c.1,2969,-,23,5.662825055,1.907317297
chrII,2132585,2132714,SPBC1711.01c.1,129,-,1,0.246209785,1.908602985
chrI,5252426,5252941,SPNCRNA.261.1,515,+,4,0.9848391401,1.91230901
chrII,2485487,2486126,SPNCRNA.08.1,639,-,5,1.231048925,1.926524139
chrI,4565699,4566208,SPNCRNA.249.1,509,+,4,0.9848391401,1.934850963
chrII,574657,578723,SPBC354.11c.1,4066,-,32,7.878713121,1.937706129
chrIII,583035,583289,SPNCRNA.467.1,254,+,2,0.49241957,1.938659725
chrII,4460485,4462134,SPBPB2B2.02.1,1649,+,13,3.200727205,1.94101104
chrII,3295175,3295428,SPNCRNA.04.1,253,-,2,0.49241957,1.946322411
chrIII,1917713,1922733,SPCC74.09.1,5020,+,40,9.848391401,1.961830956
chrI,81467,82345,SPNCRNA.603.1,878,-,7,1.723468495,1.962948172
chrI,5535060,5536432,SPAC186.03.1,1372,+,11,2.708307635,1.973985157
chrIII,1309134,1309632,SPNCRNA.1186.1,498,+,4,0.9848391401,1.977588635
chrI,15854,16226,SPAC212.12.1,372,+,3,0.7386293551,1.985562782
chrI,1901611,1901982,SPNCRNA.182.1,371,+,3,0.7386293551,1.990914704
chrII,141434,141927,SPNCRNA.297.1,493,+,4,0.9848391401,1.997645315
chrII,958668,960467,SPBC646.17c.1,1713,-,14,3.44693699,2.012222411
chrI,1956500,1956988,SPNCRNA.784.1,488,+,4,0.9848391401,2.018112992
chrI,4230614,4232557,SPAC1F7.06.1,1943,+,16,3.93935656,2.027460916
chrIII,1407000,1407850,SPNCRNA.1193.1,850,-,7,1.723468495,2.027609994
chrI,3789584,3789948,SPNCRNA.95.1,364,+,3,0.7386293551,2.029201525
chrII,520253,520494,SPRRNA.29.1,241,+,2,0.49241957,2.04323473
chrI,239729,240571,SPNCRNA.145.1,842,+,7,1.723468495,2.046874697
chrII,4508449,4508809,SPBCPT2R1.02.1,360,+,3,0.7386293551,2.051748208
chrIII,1932091,1933051,SPNCRNA.506.1,960,+,8,1.96967828,2.051748208
chrI,3030454,3032492,SPNCRNA.876.1,2038,-,17,4.185566345,2.0537617
chrII,3751362,3751721,SPNCRNA.543.1,359,-,3,0.7386293551,2.057463385
chrI,456526,456645,SPRRNA.11.1,119,+,1,0.246209785,2.06898979
chrI,4240849,4240968,SPRRNA.20.1,119,-,1,0.246209785,2.06898979
chrIII,2308666,2308904,SPNCRNA.121.1,238,+,2,0.49241957,2.06898979
chrI,1665143,1667735,SPAC343.21.1,2592,+,22,5.41661527,2.089743546
chrI,3710908,3711379,SPNCRNA.229.1,471,+,4,0.9848391401,2.090953588
chrI,4136051,4137107,SPNCRNA.306.1,1056,+,9,2.215888065,2.09837885
chrII,2827280,2827631,SPNCRNA.26.1,351,+,3,0.7386293551,2.104357137
chrI,5517027,5517494,SPNCRNA.282.1,467,+,4,0.9848391401,2.108863255
chrI,504200,504900,SPNCRNA.656.1,700,+,6,1.47725871,2.110369586
chrII,591797,592612,SPNCRNA.1372.1,815,-,7,1.723468495,2.11468527
chrI,198883,199231,SPAC13G6.13.1,348,+,3,0.7386293551,2.122498147
chrI,1599322,1600363,SPAC23H4.05c.1,1041,+,9,2.215888065,2.128614856
chrIII,2363183,2363761,SPNCRNA.520.1,578,+,5,1.231048925,2.129842431
chrII,513253,514175,SPNCRNA.1365.1,922,-,8,1.96967828,2.136310499
chrI,2667489,2667719,SPNCRNA.201.1,230,+,2,0.49241957,2.140954652
chrIII,2299406,2300209,SPNCRNA.45.1,803,-,7,1.723468495,2.146287042
chrIII,2319055,2320085,SPNCRNA.1287.1,1030,-,9,2.215888065,2.151347636
chrII,3379311,3381141,SPNCRNA.1595.1,1830,-,16,3.93935656,2.152653858
chrI,4291998,4292912,SPNCRNA.974.1,914,+,8,1.96967828,2.155009059
chrIII,1982193,1983444,SPCC18.20.1,1251,+,11,2.708307635,2.164914177
chrI,1073170,1074075,SPAC1A6.11.1,905,+,8,1.96967828,2.176440089
chrI,1861145,1861484,SPNCRNA.181.1,339,+,3,0.7386293551,2.178847655
chrII,127936,128726,SPNCRNA.1314.1,790,+,7,1.723468495,2.18160569
chrI,1481490,1481827,SPNCRNA.171.1,337,+,3,0.7386293551,2.191778502
chrII,2485483,2486494,SPNCRNA.1519.1,1011,-,9,2.215888065,2.191778502
chrII,2901108,2902665,SPNCRNA.1561.1,1557,+,14,3.44693699,2.213832364
chrIII,1340627,1341847,SPCC338.18.1,1220,-,11,2.708307635,2.219924291
chrIII,715985,717312,SPNCRNA.472.1,1327,+,12,2.95451742,2.226463768
chrII,2536163,2538254,SPBC29A10.02.1,1988,+,18,4.43177613,2.229263647
chrII,1969855,1970296,SPNCRNA.383.1,441,+,4,0.9848391401,2.233195329
chrII,1951397,1952828,SPBC16E9.20.1,1431,+,13,3.200727205,2.236706642
chrI,5187646,5189187,SPAPJ691.02.1,1541,+,14,3.44693699,2.236818293
chrII,329975,330635,SPNCRNA.1339.1,660,+,6,1.47725871,2.238270773
chrII,746034,747734,SPBC119.14.1,1294,+,12,2.95451742,2.283243756
chrII,2392160,2393113,SPBC36B7.06c.1,856,-,8,1.96967828,2.301026028
chrIII,916865,917400,SPNCRNA.1161.1,535,+,5,1.231048925,2.301026028
chrI,1370155,1371501,SPAC57A10.04.1,1283,+,12,2.95451742,2.302819501
chrII,3605351,3607271,SPNCRNA.1622.1,1920,-,18,4.43177613,2.308216735
chrI,4136045,4137000,SPNCRNA.962.1,955,+,9,2.215888065,2.320301639
chrI,2033637,2033955,SPAC17H9.18c.1,318,-,3,0.7386293551,2.322733821
chrII,3584414,3584941,SPNCRNA.424.1,527,+,5,1.231048925,2.335956215
chrI,5474746,5475378,SPNCRNA.276.1,632,-,6,1.47725871,2.337434668
chrIII,1933435,1935331,SPNCRNA.1243.1,1896,+,18,4.43177613,2.337434668
chrII,948887,950045,SPNCRNA.1399.1,1158,+,11,2.708307635,2.338780341
chrI,5444018,5444123,SPNCRNA.273.1,105,+,1,0.246209785,2.344855095
chrII,1461718,1463083,SPBC32H8.06.1,1152,+,11,2.708307635,2.350961489
chrIII,2107602,2107915,SPNCRNA.512.1,313,+,3,0.7386293551,2.359838195
chrI,5516330,5516951,SPNCRNA.281.1,621,+,6,1.47725871,2.378838503
chrIII,1739337,1740925,SPCC1450.08c.1,1237,-,12,2.95451742,2.388453856
chrI,597664,598076,SPNCRNA.664.1,412,-,4,0.9848391401,2.390386262
chrII,1354305,1355953,SPNCRNA.1431.1,1648,+,16,3.93935656,2.390386262
chrI,5231139,5232566,SPAC14C4.03.1,1338,+,13,3.200727205,2.392172799
chrII,3531242,3532680,SPBC1105.13c.1,1438,-,14,3.44693699,2.397035459
chrI,1235600,1237035,SPAC10F6.15.1,1435,+,14,3.44693699,2.402046683
chrIII,2419026,2419845,SPNCRNA.1295.1,819,+,8,1.96967828,2.404979585
chrI,2424793,2425918,SPNCRNA.825.1,1125,-,11,2.708307635,2.407384565
chrIII,1867056,1868077,SPNCRNA.1237.1,1021,+,10,2.46209785,2.411457248
chrII,3120778,3120982,SPNCRNA.23.1,204,+,2,0.49241957,2.413821422
chrII,2728309,2728918,SPNCRNA.405.1,609,+,6,1.47725871,2.425712168
chrI,238997,240617,SPNCRNA.628.1,1620,+,16,3.93935656,2.43170158
chrI,62960,63862,SPAC977.15.1,902,+,9,2.215888065,2.456638653
chrI,3804581,3804954,SPAC1556.06.2,300,+,3,0.7386293551,2.46209785
chrI,5387956,5388056,SPNCRNA.265.1,100,+,1,0.246209785,2.46209785
chrII,377317,377617,SPNCRNA.305.1,300,+,3,0.7386293551,2.46209785
chrIII,2381011,2382004,SPNCRNA.1293.1,993,-,10,2.46209785,2.479454028
chrI,2404748,2405441,SPNCRNA.823.1,693,+,7,1.723468495,2.486967525
chrII,812833,813724,SPNCRNA.1385.1,891,-,9,2.215888065,2.486967525
chrI,90867,91753,SPNCRNA.139.1,886,+,9,2.215888065,2.501002331
chrI,450859,453603,SPAC23E2.03c.1,2744,-,28,6.89387398,2.512344745
chrII,3408489,3409368,SPNCRNA.1598.1,879,+,9,2.215888065,2.520919301
chrI,90680,91753,SPNCRNA.604.1,1073,-,11,2.708307635,2.52405185
chrII,787677,789529,SPBC530.02.1,1852,+,19,4.677985915,2.525910321
chrII,3007916,3011223,SPNCRNA.1571.1,3307,-,34,8.371132691,2.531337372
chrII,2732337,2733015,SPBC336.16.1,678,-,7,1.723468495,2.541988931
chrI,4429022,4429505,SPNCRNA.247.1,483,+,5,1.231048925,2.548755538
chrII,412734,413409,SPNCRNA.1355.1,675,-,7,1.723468495,2.553286659
chrI,4238305,4238401,SPSNORNA.14.1,96,+,1,0.246209785,2.564685261
chrII,2661607,2662564,SPNCRNA.1541.1,957,+,10,2.46209785,2.572725026
chrII,948993,949948,SPNCRNA.334.1,955,+,10,2.46209785,2.578112932
chrII,1810675,1812297,SPNCRNA.1466.1,1622,-,17,4.185566345,2.58049713
chrI,2976789,2976979,SPRRNA.13.1,190,+,2,0.49241957,2.591681948
chrII,3350593,3350688,SPBTRNASER.06.1,95,+,1,0.246209785,2.591681948
chrII,2528769,2529528,SPNCRNA.400.1,759,+,8,1.96967828,2.595096548
chrII,3512861,3513996,SPNCRNA.421.1,1135,+,12,2.95451742,2.603099049
chrII,1892115,1892775,SPNCRNA.379.1,660,+,7,1.723468495,2.611315902
chrII,458871,460189,SPNCRNA.1361.1,1318,+,14,3.44693699,2.615278445
chrIII,322429,322711,SPNCRNA.462.1,282,+,3,0.7386293551,2.619253032
chrIII,2419050,2419799,SPNCRNA.29.1,749,+,8,1.96967828,2.629744032
chrI,3876756,3877223,SPNCRNA.93.1,467,+,5,1.231048925,2.636079069
chrIII,2448763,2449506,SPNCRNA.1299.1,743,+,8,1.96967828,2.650980189
chrII,2901242,2902541,SPNCRNA.411.1,1299,+,14,3.44693699,2.65353117
chrII,1199881,1200066,SPRRNA.27.1,185,+,2,0.49241957,2.661727406
chrII,2411416,2412526,SPNCRNA.1510.1,1110,-,12,2.95451742,2.661727406
chrII,2862805,2863810,SPNCRNA.1555.1,1005,+,11,2.708307635,2.694833468
chrI,5267174,5269088,SPNCRNA.1064.1,1914,+,21,5.170405485,2.701361278
chrII,5223,6829,SPBC1348.01.1,1548,+,17,4.185566345,2.703854228
chrI,1289724,1290996,SPNCRNA.732.1,1272,+,14,3.44693699,2.709856124
chrII,674048,676227,SPNCRNA.1380.1,2179,+,24,5.90903484,2.71181039
chrIII,1806588,1808756,SPCC285.07c.1,1723,-,19,4.677985915,2.715023747
chrII,991483,992571,SPNCRNA.1402.1,1088,+,12,2.95451742,2.715549099
chrIII,924211,925737,SPCC24B10.14c.1,1358,-,15,3.693146775,2.719548435
chrIII,2170527,2171521,SPNCRNA.1268.1,994,-,11,2.708307635,2.724655569
chrII,2901346,2902607,SPNCRNA.1562.1,1261,-,14,3.44693699,2.733494838
chrII,2661641,2662360,SPNCRNA.540.1,719,+,8,1.96967828,2.739469096
chrI,2911288,2912543,SPAC513.02.1,1255,+,14,3.44693699,2.746563339
chrI,934055,934503,SPNCRNA.160.1,448,+,5,1.231048925,2.747877065
chrIII,2369107,2369790,SPCC70.09c.1,627,-,7,1.723468495,2.748753581
chrI,5177804,5178160,SPNCRNA.1057.1,356,-,4,0.9848391401,2.766402079
chrII,870337,871227,SPNCRNA.1392.1,890,+,10,2.46209785,2.766402079
chrII,376975,378395,SPNCRNA.1350.1,1420,-,16,3.93935656,2.774194761
chrI,453734,455859,SPNCRNA.650.1,2125,+,24,5.90903484,2.780722278
chrII,4392758,4393200,SPNCRNA.443.1,442,-,5,1.231048925,2.785178564
chrI,4170165,4170605,SPNCRNA.966.1,440,+,5,1.231048925,2.797838466
chrI,4414823,4415174,SPAC29E6.07.1,351,+,4,0.9848391401,2.805809516
chrII,845621,846322,SPBC36.13.1,701,-,8,1.96967828,2.809812097
chrII,963075,963774,SPNCRNA.1400.1,699,+,8,1.96967828,2.817851617
chrI,3375515,3376823,SPAC8E11.08c.1,1308,+,15,3.693146775,2.823506709
chrII,3513209,3514247,SPNCRNA.1609.1,1038,-,12,2.95451742,2.846355896
chrI,106892,108361,SPAC11D3.19.1,1469,+,17,4.185566345,2.849262318
chrIII,209920,211648,SPCC1235.18.1,1728,+,20,4.9241957,2.84965029
chrI,4994798,4995315,SPNCRNA.257.1,517,+,6,1.47725871,2.857366944
chrII,674077,676143,SPNCRNA.322.1,2066,+,24,5.90903484,2.86013303
chrI,1200167,1200253,SPSNORNA.07.1,86,+,1,0.246209785,2.862904477
chrI,5023944,5024116,SPNCRNA.52.1,172,+,2,0.49241957,2.862904477
chrIII,226129,226215,SPNCRNA.460.1,86,+,1,0.246209785,2.862904477
chrII,2434421,2438482,SPBC21D10.06c.1,4061,+,48,11.81806968,2.910137818
chrI,1057646,1058238,SPNCRNA.709.1,592,-,7,1.723468495,2.91126435
chrIII,108831,109337,SPNCRNA.1107.1,506,+,6,1.47725871,2.919483617
chrII,4466516,4467612,SPBPB2B2.05.1,1096,+,13,3.200727205,2.920371538
chrIII,2065403,2067340,SPNCRNA.1257.1,1937,-,23,5.662825055,2.923502868
chrI,1316807,1316891,SPSNORNA.53.1,84,+,1,0.246209785,2.931068869
chrI,1746463,1746547,SPATRNATYR.01.1,84,+,1,0.246209785,2.931068869
chrII,4088145,4088647,SPNCRNA.1666.1,502,+,6,1.47725871,2.942746434
chrI,5177860,5178194,SPNCRNA.260.1,334,+,4,0.9848391401,2.94862018
chrIII,1071092,1071175,SPCTRNALYS.10.1,83,+,1,0.246209785,2.966382952
chrII,2659604,2660100,SPNCRNA.1540.1,496,-,6,1.47725871,2.978344174
chrII,1868935,1870314,SPBC3H7.08c.1,1150,+,14,3.44693699,2.997336513
chrI,431219,431301,SPSNORNA.01.1,82,+,1,0.246209785,3.002558354
chrI,3863739,3864474,SPNCRNA.943.1,735,-,9,2.215888065,3.014813694
chrII,3008601,3011536,SPNCRNA.1572.1,2935,+,36,8.863552261,3.019949663
chrII,2485499,2486230,SPNCRNA.09.1,731,-,9,2.215888065,3.031310623
chrII,2091790,2092358,SPNCRNA.1485.1,568,-,7,1.723468495,3.03427552
chrI,2442588,2443829,SPAC6B12.16.1,1135,+,14,3.44693699,3.03694889
chrI,2752632,2754327,SPNCRNA.849.1,1695,+,21,5.170405485,3.050386717
chrI,1827611,1829708,SPAC1002.16c.1,2097,-,26,6.40145441,3.052672585
chrI,148361,149005,SPNCRNA.613.1,644,+,8,1.96967828,3.058506646
chrI,2498054,2498934,SPNCRNA.830.1,880,-,11,2.708307635,3.077622313
chrI,2975607,2976007,SPNCRNA.31.1,400,+,5,1.231048925,3.077622313
chrII,3171565,3171645,SPRRNA.41.1,80,-,1,0.246209785,3.077622313
chrII,1792852,1793729,SPNCRNA.1464.1,877,-,11,2.708307635,3.088150097
chrII,4129573,4130925,SPNCRNA.1674.1,1352,+,17,4.185566345,3.095833096
chrI,1952383,1953655,SPNCRNA.778.1,1272,+,16,3.93935656,3.096978428
chrII,949971,950606,SPNCRNA.335.1,635,+,8,1.96967828,3.101855559
chrII,4109969,4112903,SPBC56F2.05c.1,2934,+,37,9.109762046,3.104895039
chrI,4722347,4722584,SPAC1834.13.1,237,-,3,0.7386293551,3.116579557
chrII,3241811,3242520,SPNCRNA.417.1,709,+,9,2.215888065,3.125371037
chrI,1772500,1774232,SPNCRNA.760.1,1732,-,22,5.41661527,3.127376022
chrII,963855,965899,SPBP35G2.17.1,2044,-,26,6.40145441,3.131827011
chrI,439140,440079,SPNCRNA.648.1,939,-,12,2.95451742,3.146450927
chrIII,1602953,1604750,SPCC777.04.1,1797,+,23,5.662825055,3.15126603
chrI,526725,526803,SPSNORNA.02.1,78,+,1,0.246209785,3.156535705
chrII,1573271,1573581,SPNCRNA.358.1,310,+,4,0.9848391401,3.176900452
chrI,5478401,5479098,SPNCRNA.277.1,697,+,9,2.215888065,3.179179434
chrII,227846,228309,SPNCRNA.102.1,463,+,6,1.47725871,3.190623564
chrII,792136,793215,SPNCRNA.1384.1,1079,+,14,3.44693699,3.194566256
chrI,3863703,3864395,SPNCRNA.237.1,692,+,9,2.215888065,3.202150383
chrII,35111,36589,SPBC1348.12.1,1152,+,15,3.693146775,3.205856576
chrII,459468,459925,SPNCRNA.534.1,457,-,6,1.47725871,3.232513589
chrII,523270,525609,SPNCRNA.1367.1,2339,+,31,7.632503336,3.26314807
chrI,5478302,5478903,SPNCRNA.1088.1,601,-,8,1.96967828,3.277334909
chrI,5525498,5525873,SPNCRNA.284.1,375,+,5,1.231048925,3.282797134
chrII,1645043,1645126,SPBTRNALYS.08.1,75,+,1,0.246209785,3.282797134
chrII,1473124,1475285,SPBC32H8.11.1,2161,+,29,7.140083765,3.304064676
chrI,5058864,5059013,SPNCRNA.91.1,149,+,2,0.49241957,3.304829329
chrIII,1893661,1894406,SPNCRNA.1241.1,745,-,10,2.46209785,3.304829329
chrI,4434477,4437145,SPAC9E9.02.1,2668,-,36,8.863552261,3.322171012
chrI,1630899,1631203,SPAP27G11.11c.1,222,-,3,0.7386293551,3.327159257
chrI,3851767,3851841,SPSNORNA.30.1,74,-,1,0.246209785,3.327159257
chrII,285675,285749,SPBTRNAALA.07.1,74,+,1,0.246209785,3.327159257
chrII,3814557,3814641,SPBTRNATYR.04.1,74,+,1,0.246209785,3.327159257
chrIII,947261,947335,SPCTRNAASN.05.1,74,+,1,0.246209785,3.327159257
chrIII,1701898,1701972,SPCTRNAASN.06.1,74,+,1,0.246209785,3.327159257
chrI,460792,461752,SPNCRNA.651.1,960,+,13,3.200727205,3.334090839
chrII,4161555,4161775,SPRRNA.37.1,220,-,3,0.7386293551,3.357406159
chrI,2984438,2986118,SPAPB1A11.03.1,1680,+,23,5.662825055,3.3707292
chrI,3701555,3701628,SPATRNAPHE.01.1,73,+,1,0.246209785,3.372736781
chrII,2576375,2576448,SPBTRNAPHE.03.1,73,-,1,0.246209785,3.372736781
chrII,3944572,3944645,SPSNORNA.28.1,73,+,1,0.246209785,3.372736781
chrM,9919,9992,SPMchrITTRNATHR.01.1,73,+,1,0.246209785,3.372736781
chrI,5174912,5176145,SPNCRNA.1056.1,1233,+,17,4.185566345,3.394619907
chrI,1943704,1943994,SPNCRNA.775.1,290,+,4,0.9848391401,3.395997035
chrI,4861449,4863757,SPNCRNA.1031.1,2308,+,32,7.878713121,3.413653865
chrI,365154,365226,SPATRNAPRO.01.1,72,+,1,0.246209785,3.419580347
chrI,2433047,2433119,SPATRNATHR.02.1,72,+,1,0.246209785,3.419580347
chrI,3164748,3164820,SPATRNATHR.04.1,72,+,1,0.246209785,3.419580347
chrII,820490,820562,SPBTRNAGLU.05.1,72,+,1,0.246209785,3.419580347
chrII,960728,960800,SPBTRNAHchrIS.02.1,72,+,1,0.246209785,3.419580347
chrII,1503952,1504024,SPBTRNATHR.06.1,72,+,1,0.246209785,3.419580347
chrIII,71399,71471,SPCTRNAHchrIS.03.1,72,+,1,0.246209785,3.419580347
chrIII,1105839,1105911,SPCTRNATHR.09.1,72,+,1,0.246209785,3.419580347
chrI,2184653,2185990,SPAC13F5.07c.1,1148,-,16,3.93935656,3.431495262
chrI,2438819,2439389,SPNCRNA.195.1,570,+,8,1.96967828,3.45557593
chrI,1151430,1153638,SPAC56F8.15.1,2208,+,31,7.632503336,3.456749699
chrI,4400532,4401742,SPNCRNA.984.1,1210,-,17,4.185566345,3.45914574
chrI,2738680,2740459,SPNCRNA.205.1,1779,+,25,6.155244625,3.459946389
chrI,4878240,4878453,SPAC4F10.22.1,213,+,3,0.7386293551,3.467743451
chrIII,1106486,1106557,SPCTRNAASP.07.1,71,-,1,0.246209785,3.467743451
chrIII,2037351,2037422,SPCTRNAGLY.12.1,71,+,1,0.246209785,3.467743451
chrI,2184494,2185764,SPNCRNA.802.1,1270,+,18,4.43177613,3.489587504
chrIII,2109180,2110528,SPCC576.16c.1,1058,-,15,3.693146775,3.490686933
chrI,5174624,5175819,SPAC26F1.05.1,1195,-,17,4.185566345,3.502565979
chrI,3060232,3061210,SPNCRNA.881.1,978,-,14,3.44693699,3.52447545
chrIII,207224,211270,SPCC1235.17.1,4046,-,58,14.28016753,3.529453171
chrIII,1204463,1204881,SPNCRNA.487.1,418,+,6,1.47725871,3.534111747
chrIII,1263754,1264380,SPNCRNA.1182.1,626,+,9,2.215888065,3.539757293
chrI,993886,995063,SPNCRNA.703.1,1177,+,17,4.185566345,3.556131134
chrII,4083632,4085508,SPBC1347.12.1,1725,+,25,6.155244625,3.568257754
chrII,428943,430390,SPNCRNA.1356.1,1447,+,21,5.170405485,3.573189693
chrIII,1893795,1894483,SPNCRNA.1242.1,688,+,10,2.46209785,3.578630596
chrIII,1371576,1372674,SPNCRNA.1190.1,1098,+,16,3.93935656,3.58775643
chrII,2091891,2092234,SPBC18E5.15.1,342,+,5,1.231048925,3.59955826
chrI,1235568,1238775,SPNCRNA.728.1,3207,-,47,11.5718599,3.608313033
chrII,58135,59704,SPBPB21E7.01c.1,1569,-,23,5.662825055,3.609193789
chrI,3584832,3585787,SPNCRNA.919.1,955,-,14,3.44693699,3.609358105
chrI,1823881,1824630,SPAC1002.20.1,749,+,11,2.708307635,3.615898044
chrI,31139,32345,SPAC977.18.1,747,-,11,2.708307635,3.625579164
chrIII,308996,310145,SPNCRNA.1129.1,1149,+,17,4.185566345,3.642790553
chrII,897891,901405,SPNCRNA.1397.1,3514,-,52,12.80290882,3.643400347
chrI,3374996,3375669,SPNCRNA.903.1,673,-,10,2.46209785,3.658392051
chrI,3060291,3061152,SPNCRNA.212.1,861,+,13,3.200727205,3.7174532
chrI,1856832,1860727,SPAP11E10.02c.1,3895,-,59,14.52637732,3.729493534
chrI,643959,644683,SPNCRNA.670.1,724,-,11,2.708307635,3.740756402
chrI,4843778,4846395,SPAC4F10.08.1,2431,+,37,9.109762046,3.747331158
chrIII,2352567,2354572,SPCC70.04c.1,1901,-,29,7.140083765,3.755962002
chrII,4129490,4131375,SPNCRNA.1673.1,1885,-,29,7.140083765,3.787842846
chrIII,1721488,1722397,SPCC191.10.1,909,+,14,3.44693699,3.79200989
chrI,1772924,1774203,SPAC17A5.11.1,1038,+,16,3.93935656,3.795141195
chrI,3507197,3508537,SPAC16E8.05c.1,1297,-,20,4.9241957,3.796604241
chrII,1940769,1942390,SPNCRNA.1479.1,1621,-,25,6.155244625,3.797189775
chrI,3825449,3826227,SPNCRNA.938.1,778,+,12,2.95451742,3.797580232
chrII,898069,901363,SPBC216.02.1,3294,+,51,12.55669904,3.811991207
chrII,2885635,2886536,SPNCRNA.1559.1,901,+,14,3.44693699,3.825679234
chrI,4140076,4141041,SPNCRNA.963.1,965,+,15,3.693146775,3.827095104
chrIII,1405657,1407258,SPCC622.04.1,1601,+,25,6.155244625,3.844625
chrIII,1982193,1985220,SPCC18.15.1,2497,+,39,9.602181616,3.845487231
chrII,1752099,1755619,SPBC1D7.02c.1,3520,+,55,13.54153818,3.847027891
chrIII,1891327,1893817,SPCC737.04.1,2490,+,39,9.602181616,3.856297838
chrII,2461902,2463113,SPNCRNA.1516.1,1211,+,19,4.677985915,3.862911573
chrIII,217515,218406,SPNCRNA.1119.1,891,-,14,3.44693699,3.868616151
chrIII,394353,394798,SPNCRNA.02.1,445,+,7,1.723468495,3.87296291
chrIII,882517,882834,SPNCRNA.16.1,317,-,5,1.231048925,3.883435095
chrII,2052483,2054098,SPBC29A3.08.1,1582,+,25,6.155244625,3.890799384
chrI,1165697,1166644,SPNCRNA.717.1,947,+,15,3.693146775,3.8998382
chrI,5465376,5468649,SPAC1039.09.1,3273,+,52,12.80290882,3.911673945
chrI,175922,176736,SPNCRNA.141.1,814,+,13,3.200727205,3.932097304
chrIII,1368353,1369793,SPCC338.03c.1,1440,+,23,5.662825055,3.9325174
chrII,2161324,2162612,SPBC1711.15c.1,1059,-,17,4.185566345,3.952376152
chrIII,30560,31740,SPCP20C8.02c.1,1180,-,19,4.677985915,3.964394843
chrI,4455877,4458045,SPNCRNA.989.1,2168,+,35,8.617342476,3.974788965
chrIII,1594871,1596605,SPCC13B11.03c.1,1485,-,24,5.90903484,3.979148041
chrIII,615397,617622,SPCC1183.10.1,1917,+,31,7.632503336,3.981483221
chrII,4226160,4226902,SPNCRNA.1681.1,742,-,12,2.95451742,3.981829407
chrIII,1935378,1936429,SPNCRNA.1244.1,1051,-,17,4.185566345,3.982460842
chrI,765525,767503,SPNCRNA.680.1,1978,+,32,7.878713121,3.983171446
chrI,3060537,3061276,SPNCRNA.882.1,739,+,12,2.95451742,3.997993803
chrI,762719,764810,SPNCRNA.679.1,2091,+,34,8.371132691,4.003411138
chrII,1455027,1455333,SPBC32H8.15.1,306,+,5,1.231048925,4.023035703
chrII,2888449,2889979,SPBP4H10.09.1,1530,+,25,6.155244625,4.023035703
chrI,1953759,1954186,SPNCRNA.780.1,427,-,7,1.723468495,4.036225984
chrII,2161541,2162200,SPBC1711.14.1,610,+,10,2.46209785,4.036225984
chrII,2491213,2491518,SPNCRNA.398.1,305,+,5,1.231048925,4.036225984
chrIII,1601265,1604737,SPCC777.03c.1,3472,-,57,14.03395775,4.042038521
chrII,2211868,2213695,SPNCRNA.1494.1,1827,+,30,7.386293551,4.042853613
chrII,1951121,1951972,SPNCRNA.1480.1,851,-,14,3.44693699,4.050454748
chrI,3841497,3843136,SPAC4H3.08.1,1639,+,27,6.647664195,4.055926904
chrI,5328399,5329064,SPNCRNA.525.1,665,+,11,2.708307635,4.07264306
chrII,3209352,3211163,SPBC776.16.1,1749,+,29,7.140083765,4.082380655
chrIII,2289325,2290582,SPNCRNA.1281.1,1257,-,21,5.170405485,4.113289964
chrIII,957697,959188,SPNCRNA.1163.1,1491,+,25,6.155244625,4.128266013
chrI,1359978,1360931,SPNCRNA.738.1,953,-,16,3.93935656,4.133637524
chrI,2738025,2740228,SPNCRNA.848.1,2203,+,37,9.109762046,4.135162072
chrI,4911085,4911440,SPNCRNA.1035.1,355,+,6,1.47725871,4.161292141
chrI,1621638,1622867,SPAP27G11.08c.1,1179,-,20,4.9241957,4.176586684
chrII,58452,59684,SPNCRNA.1302.1,1232,+,21,5.170405485,4.196757699
chrIII,949753,950750,SPNCRNA.477.1,997,+,17,4.185566345,4.198160828
chrII,2211797,2213495,SPBC14C8.05c.1,1698,-,29,7.140083765,4.204996328
chrII,667124,668819,SPBC947.05c.1,1695,+,29,7.140083765,4.2124388
